OBJECTID;Perimetro;Area;CantidadConstrucciones;Area_int;X_MAGNAMED;Y_MAGNAMED;CS_TF;EQ_TF;H_TF;PP_TF;PC_TF;PP_TF;TR_TF;UR_TF;ValorM2;ZP_TF;R_TF;C_AvaluoLote;C_AvaluoConstruccion;C_AvaluoTotal
156607;141.4543941;981.3705049;0;981;825971.6783;1175735.812;1;1;0;1;0;1;1;1;0;0;1;1271000;21848000;23119000
160289;162.1182954;878.6922768;0;878;825780.3196;1175899.383;1;1;1;1;1;1;1;1;0;0;1;107427000;0;107427000
153844;438.1873133;9117.370259;0;9115;825917.7619;1175793.121;1;0;1;1;0;1;1;1;0;0;1;301863000;0;0
153211;17.60200567;15.3637505;0;15;826098.535;1175817.392;1;1;0;1;0;1;1;1;0;1;1;1879000;9625000;11504000
149731;78.51030358;228.4697749;0;228;826098.2149;1175843.812;1;1;0;1;0;1;1;1;0;0;1;2036000;50700000;52736000
155780;78.53682677;228.4882988;0;228;826113.6091;1175835.038;1;1;0;1;0;1;1;1;0;0;1;2036000;50700000;52736000
156785;78.52942659;228.4857741;0;228;826129.0036;1175826.263;1;1;0;1;0;1;1;1;0;1;1;2038000;50700000;52738000
159697;78.52470195;228.4848875;0;228;826144.3982;1175817.489;1;1;0;1;0;1;1;1;0;1;1;2036000;50700000;52736000
151761;26.38427636;17.23454811;0;17;826152.1346;1175822.654;1;1;0;1;0;1;1;1;0;1;1;631000;0;631000
159945;26.04378551;16.52182927;0;17;826144.0148;1175827.282;1;1;0;1;0;1;1;1;0;1;1;606000;0;606000
150102;26.06648171;16.54797879;0;17;826136.6837;1175831.461;1;1;0;1;0;1;1;1;0;1;1;607000;0;607000
159167;26.04831144;16.51833668;0;17;826128.6202;1175836.057;1;1;0;1;0;1;1;1;0;1;1;606000;0;606000
156648;26.0662087;16.54907232;0;17;826121.2893;1175840.235;1;1;0;1;0;1;1;1;0;0;1;607000;0;607000
309530;26.05579713;16.51894583;0;17;826113.2257;1175844.831;1;1;0;1;0;1;1;1;0;0;1;606000;0;606000
157357;26.06574831;16.54771297;0;17;826105.895;1175849.01;1;1;0;1;0;1;1;1;0;0;1;607000;0;607000
155779;26.3865728;17.22620552;0;17;826097.7539;1175853.65;1;1;0;1;0;1;1;1;0;0;1;631000;0;631000
63178;299.7063785;189.7250913;0;190;826122.7219;1175829.843;1;1;0;1;0;1;1;1;0;0;1;23196000;0;23196000
155763;112.0611366;255.0901567;0;255;826129.5545;1175840.961;1;1;0;1;0;1;1;1;0;0;1;31187000;0;31187000
149880;20.3657167;22.65039597;0;22;826153.62;1175826.793;1;1;0;1;0;1;1;1;0;1;1;825000;0;825000
149882;137.8757732;376.4442831;0;376;826129.363;1175847.711;1;1;0;1;0;1;1;1;0;0;1;45983000;0;45983000
155778;15.51303739;13.80676398;0;14;826140.6306;1175847.08;1;1;0;1;0;1;1;1;0;0;1;504000;0;504000
159197;69.80933193;149.5396123;0;149;826126.3029;1175855.477;1;1;0;1;0;1;1;1;0;0;1;18281000;0;18281000
159160;150.9415035;311.8147249;0;311;826132.398;1175858.772;1;1;0;1;0;1;1;1;0;0;1;11412000;0;11412000
153845;350.1324021;2686.740497;0;2686;826029.3183;1175856.156;1;0;1;1;1;1;1;1;0;0;1;88689000;0;88689000
156065;218.1875155;1197.309848;0;1197;826074.4942;1175835.027;1;1;1;1;0;1;1;1;0;0;1;43915000;0;43915000
153212;77.21197081;110.1827184;0;110;826100.936;1175823.235;1;1;0;1;0;1;1;1;0;0;1;4043000;0;4043000
154413;288.5795926;1123.108067;0;1123;826136.242;1175804.354;1;1;0;1;0;1;1;1;0;1;1;41195000;0;41195000
157844;280.675855;594.5721173;0;596;826148.0558;1175847.443;1;1;0;1;0;1;1;1;0;0;1;72820000;0;72820000
159404;32.01523332;63.62032584;0;64;825836.9756;1175762.502;1;1;0;1;1;1;1;1;0;1;1;7778000;38695000;46473000
152884;36.68738667;65.63789531;0;66;825845.166;1175760.744;1;1;0;1;1;1;1;1;0;1;1;4880000;12872000;17752000
152889;18.73720428;20.14219376;0;20;825852.3054;1175746.539;1;1;0;1;1;1;1;1;0;1;1;2464000;9008000;11472000
154765;250.5174329;3251.203294;0;3250;826000.2405;1175829.353;1;0;1;1;0;1;1;1;0;0;1;107323000;0;107323000
306552;56.98706828;127.8705982;0;128;826023.3936;1175800.06;1;0;0;1;0;1;1;1;0;0;1;15633000;33947000;49580000
256725;95.54948537;569.7514077;0;570;826021.5297;1175784.976;1;0;0;1;0;1;1;1;0;0;1;69659000;235614000;305273000
157350;70.46505422;153.085954;0;153;826037.2056;1175785.752;1;1;0;1;0;1;1;1;0;1;1;18715000;0;18715000
310668;46.77320202;92.18806889;0;92;826047.4679;1175778.557;1;1;0;1;0;1;1;1;0;1;1;11270000;0;11270000
151639;134.2045111;880.9069215;0;881;826075.4288;1175774.618;1;1;1;1;0;1;1;1;0;1;1;32310000;0;32310000
156348;42.23518096;79.35011455;0;79;826061.1558;1175790.52;1;1;1;1;0;1;1;1;0;1;1;9703000;0;9703000
156349;37.26078385;67.43247279;0;67;826078.3911;1175788.258;1;1;0;1;0;1;1;1;0;1;1;8243000;0;8243000
154270;51.6744948;102.21598;0;102;826095.7599;1175781.832;1;1;0;1;0;1;1;1;0;1;1;12496000;0;12496000
159403;226.7776472;648.2989572;0;648;826077.1822;1175794.011;1;1;1;1;0;1;1;1;0;1;1;79261000;0;79261000
154627;228.825299;222.9590115;0;223;826077.8452;1175785.02;1;1;1;1;0;1;1;1;0;1;1;27260000;0;27260000
149242;27.81025401;44.72928586;0;45;826106.3985;1175767.154;1;1;0;1;0;1;1;1;0;1;1;5469000;0;5469000
149726;11.21203296;3.141451626;0;3;826105.8344;1175762.426;1;1;0;1;0;1;1;1;0;1;1;384000;0;384000
153063;46.22499827;90.73039156;0;91;826117.835;1175770.026;1;1;0;1;0;1;1;1;0;1;1;11095000;0;11095000
154269;70.70927578;155.7226568;0;156;826103.9994;1175789.934;1;1;0;1;0;1;1;1;0;1;1;19037000;0;19037000
159999;101.8458763;226.2844028;0;226;826065.0338;1175801.212;1;1;1;1;0;1;1;1;0;1;1;27665000;0;27665000
157776;238.7227032;372.6937139;0;373;826064.1909;1175809.68;1;1;1;1;0;1;1;1;0;0;1;13669000;0;13669000
149730;78.2274807;227.2317173;0;227;826047.6535;1175820.322;1;1;0;1;0;1;1;1;0;0;1;1518000;50718000;52236000
157047;78.43720132;229.30464;0;229;826065.3622;1175818.014;1;1;1;1;0;1;1;1;0;0;1;1413000;47856000;49269000
151944;78.36340286;229.0218078;0;229;826082.8373;1175815.502;1;1;0;1;0;1;1;1;0;0;1;1853000;46307000;48160000
153501;82.43554436;218.9739376;0;219;826105.4439;1175808.252;1;1;0;1;0;1;1;1;0;1;1;1452000;41506000;42958000
152116;82.84845769;219.3229484;0;219;826121.0241;1175799.488;1;1;0;1;0;1;1;1;0;1;1;1605000;41507000;43112000
152117;82.37528904;219.8048061;0;220;826136.4941;1175790.665;1;1;0;1;0;1;1;1;0;1;1;1636000;41505000;43141000
160001;475.4470745;802.4139116;0;802;826095.6195;1175801.429;1;1;1;1;0;1;1;1;0;1;1;29430000;0;29430000
155046;20.26549746;8.06618481;0;8;826163.5813;1175766.58;1;1;0;1;0;1;1;1;0;1;1;986000;0;986000
152994;129.2041841;134.248783;0;134;826152.6462;1175724.112;1;1;0;1;0;1;1;1;0;1;1;16413000;0;16413000
157630;157.1477332;118.4366171;0;118;826152.9226;1175729.464;1;1;0;1;0;1;1;1;0;1;1;4344000;0;4344000
255736;162.4792009;120.3050521;0;120;826151.3655;1175729.924;1;1;0;1;0;1;1;1;0;1;1;14709000;0;14709000
155045;83.39545106;225.6730375;0;226;826130.3606;1175762.457;1;1;0;1;0;1;1;1;0;1;1;1725000;43275000;45000000
155104;83.97535102;227.1213642;0;227;826128.191;1175744.663;1;1;0;1;0;1;1;1;0;1;1;1818000;32456000;34274000
153004;83.77460678;229.0758733;0;229;826125.9941;1175726.806;1;1;0;1;0;1;1;1;0;1;1;1939000;32456000;34395000
160267;83.72142153;229.4650703;0;229;826123.7642;1175708.93;1;1;0;1;0;1;1;1;0;1;1;1944000;32455000;34399000
157629;577.7923603;1864.848164;0;1864;826148.3203;1175748.5;1;1;0;1;0;1;1;1;0;1;1;68398000;0;68398000
157821;65.94907623;44.53893195;0;45;826124.5107;1175695.686;1;1;0;1;0;1;1;1;0;1;1;1635000;0;1635000
148988;78.48688157;63.70559015;0;64;826124.5761;1175697.101;1;1;0;1;0;1;1;1;0;1;1;7790000;0;7790000
157695;126.5496625;296.4153942;0;296;826112.9281;1175730.542;1;1;0;1;0;1;1;1;0;1;1;36242000;0;36242000
155505;167.6937181;258.5194871;0;258;826110.175;1175740.996;1;1;0;1;0;1;1;1;0;1;1;31608000;0;31608000
158055;97.70196179;78.02298321;0;78;826124.7835;1175694.276;1;1;0;1;0;1;1;1;0;1;1;9540000;0;9540000
153734;59.16899025;36.80089917;0;37;826097.5601;1175697.953;1;1;0;1;0;1;1;1;0;1;1;4500000;0;4500000
155854;124.8824913;182.6575269;0;183;826106.0024;1175731.927;1;1;0;1;0;1;1;1;0;1;1;22332000;0;22332000
157694;126.1435588;292.391947;0;292;826101.9103;1175731.915;1;1;0;1;0;1;1;1;0;1;1;35748000;0;35748000
156580;64.65788332;256.6577436;0;257;826084.615;1175712.009;1;1;0;1;0;1;1;1;0;1;1;3537000;25634000;29171000
156579;64.56931479;255.8972587;0;256;826086.3263;1175725.899;1;1;0;1;0;1;1;1;0;1;1;3503000;25634000;29137000
157347;64.6714771;256.922023;0;257;826088.0616;1175739.807;1;1;0;1;0;1;1;1;0;1;1;3557000;25630000;29187000
259974;64.65548521;256.8379039;0;257;826089.8268;1175753.749;1;1;0;1;0;1;1;1;0;1;1;3549000;24961000;28510000
157139;560.0790971;1338.354601;0;1338;826072.2896;1175735.379;1;1;0;1;0;1;1;1;0;1;1;49088000;0;49088000
151728;64.62145715;256.5504918;0;256;826059.6014;1175757.694;1;1;0;1;0;1;1;1;0;1;1;3517000;25631000;29148000
149000;64.77578477;257.8396832;0;258;826057.8586;1175743.731;1;1;0;1;0;1;1;1;0;1;1;3664000;25631000;29295000
156578;64.85679999;258.4861395;0;258;826056.0805;1175729.741;1;1;0;1;0;1;1;1;0;1;1;3620000;25633000;29253000
157349;64.43740404;254.5218238;0;254;826054.3466;1175715.856;1;1;0;1;0;1;1;1;0;1;1;3373000;25633000;29006000
152715;124.753011;80.11563948;0;80;826069.4335;1175702.474;1;1;0;1;0;1;1;1;0;1;1;2940000;0;2940000
154343;133.7080766;107.0585335;0;107;826068.1756;1175704.07;1;1;0;1;0;1;1;1;0;1;1;13089000;0;13089000
157270;126.4112025;292.8367415;0;293;826042.5001;1175739.115;1;1;0;1;0;1;1;1;0;1;1;35803000;0;35803000
159402;26.22490712;31.29405293;0;31;826033.1618;1175708.605;1;1;0;1;0;1;1;1;0;1;1;3826000;0;3826000
154344;131.6202552;360.8205127;0;361;826037.1026;1175740.554;1;1;0;1;0;1;1;1;0;1;1;44114000;0;44114000
156491;126.6505544;292.0274254;0;292;826031.5362;1175740.528;1;1;0;1;0;1;1;1;0;1;1;35705000;0;35705000
156350;64.58946261;256.3585017;0;256;826019.3271;1175762.812;1;1;0;1;0;1;1;1;0;1;1;3505000;25633000;29138000
159683;65.01462624;260.0733675;0;260;826017.572;1175748.782;1;1;0;1;0;1;1;1;0;1;1;3774000;25630000;29404000
151854;64.86184908;258.5079084;0;258;826015.786;1175734.728;1;1;0;1;0;1;1;1;0;1;1;3685000;25633000;29318000
159998;64.87866693;258.4969307;0;258;826014.0568;1175720.74;1;1;0;1;0;1;1;1;0;1;1;3645000;25633000;29278000
155769;333.6030371;502.201283;0;502;826028.5184;1175749.692;1;1;0;1;0;1;1;1;0;1;1;18421000;0;18421000
155440;103.9033376;48.69240364;0;49;826000.7084;1175709.384;1;1;0;1;0;1;1;1;0;1;1;1787000;0;1787000
258022;110.7507742;87.51400089;0;87;826003.9493;1175710.456;1;1;0;1;0;1;1;1;0;1;1;10700000;0;10700000
153703;172.5626725;1206.945447;0;1207;825993.7533;1175739.274;1;1;0;1;0;1;1;1;0;1;1;44268000;0;44268000
154079;222.0522152;2849.988561;0;2849;825979.7308;1175787.804;1;0;1;1;0;1;1;1;0;0;1;313599000;0;313599000
156966;94.1780016;539.2011771;0;539;825790.1612;1175884.471;1;1;0;1;1;1;1;1;0;0;1;17516000;13402000;30918000
152807;35.43333809;58.50795778;0;58;825849.3735;1175750.724;1;1;0;1;1;1;1;1;0;1;1;7152000;6934000;14086000
309523;26.77247213;44.68779069;0;45;825843.0326;1175749.815;1;1;0;1;1;1;1;1;0;1;1;5462000;16788000;22250000
152890;30.56558807;52.11312428;0;52;825850.3476;1175740.828;1;1;0;1;1;1;1;1;0;1;1;6372000;22523000;28895000
159379;33.93362294;67.80627072;0;68;825841.764;1175741.76;1;1;0;1;1;1;1;1;0;1;1;8289000;24953000;33242000
145338;35.74600021;68.56564625;0;69;825837.4055;1175769.231;1;1;0;1;1;1;1;1;0;1;1;8385000;39814000;48199000
145337;35.01935455;50.36212953;0;50;825825.0787;1175770.517;1;1;0;1;1;1;1;1;0;1;1;6156000;50012000;56168000
145336;44.87329145;114.4339945;0;114;825825.6449;1175764.457;1;1;0;1;1;1;1;1;0;1;1;13989000;71148000;85137000
152587;53.9266259;98.72958812;0;99;825829.5005;1175757.649;1;1;0;1;1;1;1;1;0;1;1;12069000;69765000;81834000
154628;62.65572562;192.2621486;0;192;825828.4418;1175751.367;1;1;0;1;1;1;1;1;0;1;1;7704000;18400000;26104000
159311;60.59906719;181.537449;0;181;825827.0236;1175743.142;1;1;0;1;1;1;1;1;0;1;1;1868000;8411000;10279000
139654;43.25727661;103.3017112;0;103;825821.3663;1175736.062;1;1;0;1;1;1;1;1;0;1;1;3277000;18205000;21482000
152134;25.13664961;38.14104804;0;38;825830.5766;1175734.612;1;1;0;1;1;1;1;1;0;1;1;4663000;18681000;23344000
159309;23.30696648;32.12002277;0;32;825835.3259;1175733.991;1;1;0;1;1;1;1;1;0;1;1;1846000;7575000;9421000
157348;24.87754576;27.28143404;0;27;825839.7729;1175731.236;1;1;0;1;1;1;1;1;0;1;1;3335000;12198000;15533000
154752;31.2551244;50.41639759;0;50;825843.6496;1175730.846;1;1;0;1;1;1;1;1;0;1;1;1148000;2954000;4102000
154450;29.9500508;53.72227896;0;54;825849.0033;1175731.984;1;1;0;1;1;1;1;1;0;1;1;6568000;10654000;17222000
149022;28.88324396;50.66699621;0;51;825717.3047;1175706.99;1;1;0;1;1;1;1;1;0;1;1;17156000;37312000;54468000
149004;32.70321562;59.75181884;0;60;825716.3514;1175713.033;1;1;0;1;1;1;1;1;0;1;1;6038000;16039000;22077000
142179;37.57866825;82.29984299;0;82;825717.9207;1175720.943;1;1;0;1;1;1;1;1;0;1;1;3820000;16107000;19927000
267104;74.66823745;337.3861913;0;337;825737.2412;1175711.725;1;1;0;1;1;1;1;1;0;1;1;34098000;230845000;264943000
156869;32.82510148;65.74856924;0;66;825647.3493;1175717.583;1;1;0;1;1;1;1;1;0;1;1;6644000;13848000;20492000
284583;34.12161776;68.58997569;0;69;825621.258;1175714.801;1;1;0;1;1;1;1;1;0;1;1;6931000;15655000;22586000
137354;40.0200486;85.02596148;0;85;825763.0153;1175711.306;1;1;0;1;1;1;1;1;0;1;1;3477000;22288000;25765000
156865;28.88722165;51.68992062;0;52;825635.9093;1175710.989;1;1;0;1;1;1;1;1;0;1;1;3503000;16173000;19676000
157927;24.75242674;37.63904912;0;38;825681.4605;1175701.621;1;1;0;1;1;1;1;1;0;1;1;3804000;11516000;15320000
159871;22.20331446;30.65323213;0;31;825676.1644;1175702.159;1;1;0;1;1;1;1;1;0;1;1;3098000;14882000;17980000
156872;28.8954135;51.42426781;0;51;825654.32;1175707.575;1;1;0;1;1;1;1;1;0;1;1;5199000;37235000;42434000
156880;27.39546354;43.96778977;0;44;825654.2387;1175715.756;1;1;0;1;1;1;1;1;0;1;1;4443000;16501000;20944000
152952;25.64738949;39.54176258;0;40;825659.5881;1175715.005;1;1;0;1;1;1;1;1;0;1;1;3994000;15055000;19049000
156923;28.08426685;38.36290642;0;38;825667.3508;1175714.889;1;1;0;1;1;1;1;1;0;1;1;3876000;18418000;22294000
158172;19.73653851;23.20335707;0;23;825681.691;1175712.409;1;1;0;1;1;1;1;1;0;1;1;1507000;6921000;8428000
157224;19.0149128;21.96492062;0;22;825688.294;1175710.667;1;1;0;1;1;1;1;1;0;1;1;684000;3608000;4292000
259024;19.91912768;24.40631551;0;24;825780.0559;1175728.475;1;1;0;1;1;1;1;1;0;1;1;2467000;8177000;10644000
287063;45.57247183;116.2653349;0;116;825768.4212;1175724.327;1;1;0;1;1;1;1;1;0;1;1;11749000;24356000;36105000
137357;47.34393373;122.9521797;0;123;825760.8708;1175725.858;1;1;0;1;1;1;1;1;0;1;1;12425000;246660000;259085000
267102;47.18998488;118.8061081;0;119;825753.1525;1175726.044;1;1;0;1;1;1;1;1;0;1;1;12008000;35398000;47406000
267101;46.97205028;117.2479581;0;117;825746.1728;1175727.996;1;1;0;1;1;1;1;1;0;1;1;6125000;22267000;28392000
154851;47.61851837;126.2416075;0;126;825738.7145;1175729.687;1;1;0;1;1;1;1;1;0;1;1;4214000;23776000;27990000
151781;46.01639055;117.0220209;0;117;825731.0965;1175731.585;1;1;0;1;1;1;1;1;0;1;1;11825000;47216000;59041000
142180;46.08053244;120.2640977;0;120;825723.3558;1175733.29;1;1;0;1;1;1;1;1;0;1;1;3959000;23361000;27320000
153745;62.55918858;102.7310856;0;103;825677.0874;1175708.231;1;1;0;1;1;1;1;1;0;1;1;10382000;6028000;16410000
158815;22.5006442;27.11808461;0;27;825675.0711;1175713.839;1;1;0;1;1;1;1;1;0;1;1;904000;5329000;6233000
156874;40.18339857;98.86689573;0;99;825638.8669;1175719.445;1;1;0;1;1;1;1;1;0;1;1;9992000;22272000;32264000
282767;56.17213406;159.5201433;0;159;825629.728;1175718.502;1;1;0;1;1;1;1;1;0;1;1;16122000;29127000;45249000
282780;35.09938402;72.66368813;0;73;825624.0912;1175725.089;1;1;0;1;1;1;1;1;0;1;1;2513000;14653000;17166000
145729;28.32181263;48.62926955;0;49;825618.5261;1175728.586;1;1;0;1;1;1;1;1;0;1;1;4914000;18044000;22958000
152016;41.54142067;91.06966541;0;91;825611.2469;1175728.463;1;1;0;1;1;1;1;1;0;1;1;9202000;26573000;35775000
156199;61.42868215;150.8875101;0;151;825604.3012;1175726.114;1;1;0;1;1;1;1;1;0;1;1;15249000;56152000;71401000
152017;67.70301427;192.8133875;0;193;825597.615;1175727.646;1;1;0;1;1;1;1;1;0;1;1;19485000;28505000;47990000
156203;28.14864418;48.48767072;0;48;825608.4336;1175716.524;1;1;0;1;1;1;1;1;0;1;1;4902000;24800000;29702000
145344;39.65504203;80.56054346;0;81;825615.7527;1175717.744;1;1;0;1;1;1;1;1;0;1;1;8142000;19949000;28091000
156864;39.63129339;95.85018579;0;96;825645.6809;1175709.672;1;1;0;1;1;1;1;1;0;1;1;9685000;12915000;22600000
309196;49.4703576;149.4670723;0;149;825664.7274;1175706.631;1;1;0;1;1;1;1;1;0;1;1;15107000;15819000;30926000
149189;34.0963947;63.17382752;0;63;825687.1043;1175702.999;1;1;0;1;1;1;1;1;0;1;1;6384000;15362000;21746000
149021;87.69439697;295.403159;0;295;825704.7868;1175702.629;1;1;0;1;1;1;1;1;0;1;1;100027000;182399000;282426000
149003;66.96510652;200.5752979;0;201;825725.4399;1175712.292;1;1;0;1;1;1;1;1;0;1;1;4083000;13000000;17083000
267099;48.02787565;126.1852005;0;126;825749.7728;1175710.398;1;1;0;1;1;1;1;1;0;1;1;42727000;719441000;762168000
267100;39.9575059;81.64342577;0;82;825756.7861;1175711.559;1;1;0;1;1;1;1;1;0;1;1;8248000;36985000;45233000
310699;46.6541101;120.9115895;0;121;825772.3629;1175711.144;1;1;0;1;1;1;1;1;0;1;1;12219000;46087000;58306000
157771;40.9681566;79.33060846;0;79;825779.3922;1175716.612;1;1;0;1;1;1;1;1;0;1;1;8018000;22235000;30253000
154105;69.77665825;134.4417289;0;134;825780.6766;1175722.327;1;1;0;1;1;1;1;1;0;1;1;6929000;17610000;24539000
154104;38.78095183;82.37250891;0;82;825789.1774;1175725.539;1;1;0;1;1;1;1;1;0;1;1;8324000;26147000;34471000
156352;31.75365097;62.67053262;0;63;825524.5788;1175749.473;1;1;0;1;1;1;1;1;0;1;1;6332000;59184000;65516000
284121;29.03702606;51.99846842;0;52;825586.7372;1175721.515;1;1;0;1;1;1;1;1;0;1;1;5254000;28223000;33477000
154029;31.57358135;61.70899955;0;62;825560.2746;1175725.195;1;1;0;1;1;1;1;1;0;1;1;6236000;19506000;25742000
284120;36.40090203;66.95306385;0;67;825588.0949;1175728.713;1;1;0;1;1;1;1;1;0;1;1;6765000;62370000;69135000
156226;28.14121763;49.185937;0;49;825544.8898;1175727.108;1;1;0;1;1;1;1;1;0;1;1;4973000;22020000;26993000
284123;40.57549934;98.43575343;0;98;825589.7424;1175738.65;1;1;0;1;1;1;1;1;0;1;1;9948000;39136000;49084000
284119;73.3913027;231.9334249;0;232;825580.7008;1175733.832;1;1;0;1;1;1;1;1;0;1;1;23441000;55763000;79204000
284122;43.82062555;76.51082102;0;76;825576.0994;1175743.336;1;1;0;1;1;1;1;1;0;1;1;7731000;44100000;51831000
152536;50.47155648;130.9038359;0;131;825570.5699;1175745.223;1;1;0;1;1;1;1;1;0;1;1;13228000;39622000;52850000
157579;49.59021042;123.3261803;0;123;825562.6473;1175748.203;1;1;0;1;1;1;1;1;0;1;1;12463000;40947000;53410000
310130;46.53243473;123.8509659;0;124;825555.8432;1175753.374;1;1;0;1;1;1;1;1;0;1;1;6843000;40511000;47354000
151953;47.32565882;125.3252128;0;125;825549.2745;1175758.053;1;1;0;1;1;1;1;1;0;1;1;12666000;34365000;47031000
152535;47.44799442;109.9079032;0;110;825543.0222;1175762.59;1;1;0;1;1;1;1;1;0;1;1;11106000;49098000;60204000
151474;31.91924953;58.59985987;0;59;825537.0008;1175770.684;1;1;0;1;1;1;1;1;0;1;1;5921000;0;5921000
153873;30.02716747;50.24965239;0;50;825534.2;1175766.102;1;1;0;1;1;1;1;1;0;1;1;5077000;35056000;40133000
153020;36.07317781;64.83975308;0;65;825533.0538;1175760.904;1;1;0;1;1;1;1;1;0;1;1;6554000;29913000;36467000
156351;33.74290028;69.57134103;0;70;825528.0434;1175756.724;1;1;0;1;1;1;1;1;0;1;1;2601000;19311000;21912000
154691;51.26306404;87.77582806;0;88;825529.6151;1175746.672;1;1;0;1;1;1;1;1;0;1;1;8870000;33337000;42207000
154347;67.30339129;93.44929441;0;93;825538.1544;1175748.681;1;1;0;1;1;1;1;1;0;1;1;9443000;37441000;46884000
149814;38.3309956;80.88365044;0;81;825532.4034;1175741.006;1;1;0;1;1;1;1;1;0;1;1;8174000;9179000;17353000
153374;29.44938871;56.39989787;0;56;825546.0501;1175746.418;1;1;0;1;1;1;1;1;0;1;1;5698000;5840000;11538000
255734;29.62344581;48.53756756;0;49;825540.6184;1175740.36;1;1;0;1;1;1;1;1;0;1;1;4906000;22081000;26987000
156228;42.69224162;67.45187432;0;67;825542.1781;1175733.096;1;1;0;1;1;1;1;1;0;1;1;3467000;6284000;9751000
152248;65.50075262;78.70647776;0;79;825552.3047;1175742.725;1;1;0;1;1;1;1;1;0;1;1;7954000;38249000;46203000
257062;55.21813313;131.1854569;0;131;825550.4541;1175731.515;1;1;0;1;1;1;1;1;0;1;1;13257000;23820000;37077000
258702;40.03381489;94.19608478;0;94;825560.6183;1175735.869;1;1;0;1;1;1;1;1;0;1;1;9518000;7673000;17191000
284118;56.13464106;187.1626377;0;187;825569.5722;1175728.198;1;1;0;1;1;1;1;1;0;1;1;2196000;9309000;11505000
154992;34.23113018;66.84863937;0;67;825765.2412;1175690.473;1;0;0;1;1;1;1;1;0;1;1;3813000;24642000;28455000
277127;151.3194749;295.2101393;0;295;825339.3585;1175692.48;1;1;0;1;1;1;1;1;0;1;1;16838000;0;16838000
156089;31.29316694;45.16360654;0;45;825368.5957;1175686.461;1;1;0;1;1;1;1;1;0;1;1;2577000;0;2577000
281646;49.80133531;105.2444929;0;105;825365.2434;1175696.451;1;1;0;1;1;1;1;1;0;1;1;6003000;75380000;81383000
281645;45.29621361;98.67838537;0;99;825356.9301;1175710.618;1;1;0;1;1;1;1;1;0;1;1;4086000;87128000;91214000
13694;53.0931002;116.5947208;0;117;825463.9704;1175673.403;1;1;1;1;1;1;1;1;0;1;1;6649000;0;6649000
13692;62.13119445;185.9567485;0;186;825457.6038;1175681.501;1;1;1;1;1;1;1;1;0;1;1;10606000;10012000;20618000
13691;36.22594643;79.502839;0;79;825451.2929;1175673.89;1;1;0;1;1;1;1;1;0;1;1;4533000;31498000;36031000
13690;196.3389292;2041.269762;0;2041;825453.8606;1175706.351;1;1;1;1;1;1;1;1;0;1;1;104781000;77505000;182286000
13689;60.44491626;186.2839298;0;186;825756.8508;1175686.133;1;0;0;1;1;1;1;1;0;1;1;10624000;6173000;16797000
11969;340.6806088;6008.263156;0;6007;825716.1883;1175649.232;1;0;0;1;1;1;1;1;0;0;1;231892000;743094000;974986000
26229;655.4453929;22251.76711;0;22246;825586.7923;1175651.943;1;1;1;0;1;1;1;1;0;0;1;844094000;198367000;1042461000
13688;160.182879;701.214855;0;701;825513.1778;1175635.162;1;1;1;0;1;1;1;1;0;0;0;196263000;181813000;378076000
13685;77.70419906;370.1101276;0;370;825480.2174;1175655.012;1;1;1;1;1;1;1;1;0;1;0;28051000;26653000;54704000
13680;44.29543518;87.03083481;0;87;825470.2537;1175664.851;1;1;1;1;1;1;1;1;0;1;1;4963000;41849000;46812000
13678;44.19483957;74.51080338;0;74;825466.4382;1175667.646;1;1;0;1;1;1;1;1;0;1;1;2221000;12485000;14706000
